index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,rtt
83,648555886,648555887,648555889,648555892,648555895,648555905,648555897,648559050,0,648559053,648559055,648559058,1,2,3,6,10,2,3153,-648559050,648559053,2,3,3172
84,649984433,649984434,649984436,649984441,649984448,649984459,649984450,649987180,0,649987184,649987187,649987192,1,2,5,12,11,2,2730,-649987180,649987184,3,5,2759
85,650048633,650048634,650048636,650048640,650048645,650048655,650048647,650051563,0,650051566,650051569,650051573,1,2,4,9,10,2,2916,-650051563,650051566,3,4,2940
86,651532097,651532098,651532100,651532105,651532113,651532114,651532113,651535233,0,651535235,651535238,651535242,1,2,5,13,1,0,3120,-651535233,651535235,3,4,3145
87,651823494,651823495,651823497,651823506,651823512,651823522,651823513,651826259,0,651826261,651826264,651826268,1,2,9,15,10,1,2746,-651826259,651826261,3,4,2774
88,652391359,652391360,652391362,652391366,652391371,652391382,652391373,652393873,0,652393875,652393878,652393883,1,2,4,9,11,2,2500,-652393873,652393875,3,5,2524
89,652681837,652681838,652681840,652681847,652681855,652681865,652681854,652685258,0,652685260,652685263,652685268,1,2,7,15,10,-1,3404,-652685258,652685260,3,5,3431
90,652754306,652754307,652754309,652754313,652754320,652754321,652754320,652757550,0,652757552,652757554,652757559,1,2,4,11,1,0,3230,-652757550,652757552,2,5,3253
91,653336204,653336205,653336207,653336213,653336220,653336230,653336221,653339461,0,653339464,653339467,653339471,1,2,6,13,10,1,3240,-653339461,653339464,3,4,3267
92,653740125,653740126,653740127,653740134,653740141,653740150,653740142,653743562,0,653743565,653743569,653743573,1,1,7,14,9,1,3420,-653743562,653743565,4,4,3448
93,653930217,653930218,653930220,653930224,653930228,653930238,653930230,653933598,0,653933600,653933603,653933607,1,2,4,8,10,2,3368,-653933598,653933600,3,4,3390
94,654113449,654113450,654113452,654113456,654113460,654113470,654113462,654116004,0,654116007,654116010,654116015,1,2,4,8,10,2,2542,-654116004,654116007,3,5,2566
95,655442610,655442611,655442613,655442620,655442627,655442638,655442627,655445825,0,655445827,655445830,655445834,1,2,7,14,11,0,3198,-655445825,655445827,3,4,3224
96,655739265,655739266,655739268,655739274,655739281,655739290,655739282,655742602,0,655742605,655742607,655742612,1,2,6,13,9,1,3320,-655742602,655742605,2,5,3347
97,655745221,655745222,655745223,655745227,655745233,655745241,655745234,655748335,0,655748337,655748339,655748344,1,1,4,10,8,1,3101,-655748335,655748337,2,5,3123
98,655922160,655922161,655922163,655922169,655922176,655922177,655922176,655925332,0,655925335,655925337,655925342,1,2,6,13,1,0,3156,-655925332,655925335,2,5,3182
99,659436730,659436731,659436733,659436744,659436757,659436760,659436755,659440192,0,659440195,659440198,659440203,1,2,11,24,3,-2,3437,-659440192,659440195,3,5,3473
100,659441550,659441551,659441553,659441557,659441563,659441572,659441564,659444650,0,659444652,659444655,659444660,1,2,4,10,9,1,3086,-659444650,659444652,3,5,3110
101,659448599,659448600,659448602,659448606,659448611,659448624,659448616,659451731,0,659451734,659451737,659451742,1,2,4,9,13,5,3115,-659451731,659451734,3,5,3143
102,659716522,659716524,659716526,659716541,659716554,659716556,659716543,659849497,659849497,659849499,659849506,659849511,2,2,15,28,2,-11,132954,0,2,7,5,132989
103,659724312,659724312,659724314,659724322,659724329,659724330,659724322,659963534,659963534,659963536,659963539,659963543,0,2,8,15,1,-7,239212,0,2,3,4,239231
104,659726159,659726160,659726162,659726168,659726174,659726176,659726170,659963552,659963552,659963554,659963556,659963560,1,2,6,12,2,-4,237382,0,2,2,4,237401
105,661153601,661153602,661153604,661153613,661153621,661153624,661153622,661156803,0,661156805,661156807,661156812,1,2,9,17,3,1,3181,-661156803,661156805,2,5,3211
106,661310718,661310719,661310721,661310727,661310736,661310745,661310735,661313918,0,661313920,661313923,661313927,1,2,6,15,9,-1,3183,-661313918,661313920,3,4,3209
107,662039081,662039082,662039084,662039090,662039098,662039108,662039097,662042478,0,662042481,662042484,662042488,1,2,6,14,10,-1,3381,-662042478,662042481,3,4,3407
108,662039556,662039556,662039558,662039563,662039568,662039577,662039570,662042589,0,662042591,662042594,662042598,0,2,5,10,9,2,3019,-662042589,662042591,3,4,3042
109,662481470,662481471,662481473,662481478,662481486,662481496,662481486,662484651,0,662484654,662484656,662484661,1,2,5,13,10,0,3165,-662484651,662484654,2,5,3191
110,663057416,663057417,663057418,663057423,663057430,663057440,663057431,663060615,0,663060618,663060620,663060625,1,1,5,12,10,1,3184,-663060615,663060618,2,5,3209
111,664259931,664259932,664259934,664259941,664259946,664259958,664259948,664262872,0,664262875,664262878,664262883,1,2,7,12,12,2,2924,-664262872,664262875,3,5,2952
112,664263621,664263622,664263624,664263627,664263632,664263641,664263634,664266558,0,664266561,664266563,664266568,1,2,3,8,9,2,2924,-664266558,664266561,2,5,2947
113,664585537,664585538,664585540,664585545,664585549,664585560,664585552,664588711,0,664588714,664588717,664588722,1,2,5,9,11,3,3159,-664588711,664588714,3,5,3185
114,665366854,665366855,665366857,665366863,665366871,665366881,665366870,665370170,0,665370173,665370176,665370180,1,2,6,14,10,-1,3300,-665370170,665370173,3,4,3326
115,665626126,665626127,665626129,665626135,665626140,665626151,665626142,665628747,0,665628750,665628753,665628757,1,2,6,11,11,2,2605,-665628747,665628750,3,4,2631
116,665741636,665741637,665741639,665741644,665741649,665741661,665741652,665744086,0,665744088,665744091,665744099,1,2,5,10,12,3,2434,-665744086,665744088,3,8,2463
117,665810091,665810092,665810094,665810099,665810107,665810108,665810107,665813318,0,665813321,665813324,665813329,1,2,5,13,1,0,3211,-665813318,665813321,3,5,3238
118,665837927,665837928,665837929,665837935,665837941,665837949,665837941,665841107,0,665841109,665841112,665841116,1,1,6,12,8,0,3166,-665841107,665841109,3,4,3189
119,665903390,665903391,665903393,665903396,665903402,665903411,665903403,665906582,0,665906585,665906587,665906592,1,2,3,9,9,1,3179,-665906582,665906585,2,5,3202
120,667378628,667378629,667378631,667378637,667378645,667378646,667378645,667381969,0,667381971,667381974,667381979,1,2,6,14,1,0,3324,-667381969,667381971,3,5,3351
121,667489003,667489004,667489005,667489010,667489015,667489025,667489016,667491258,0,667491260,667491263,667491268,1,1,5,10,10,1,2242,-667491258,667491260,3,5,2265
122,667750899,667750900,667750902,667750906,667750913,667750923,667750914,667754285,0,667754287,667754291,667754296,1,2,4,11,10,1,3371,-667754285,667754287,4,5,3397
123,667791807,667791808,667791809,667791813,667791820,667791828,667791820,667795008,0,667795011,667795013,667795018,1,1,4,11,8,0,3188,-667795008,667795011,2,5,3211
124,667836308,667836309,667836311,667836316,667836323,667836335,667836327,667840181,0,667840184,667840186,667840192,1,2,5,12,12,4,3854,-667840181,667840184,2,6,3884
125,667939715,667939716,667939717,667939725,667939732,667939733,667939732,667942872,0,667942874,667942877,667942881,1,1,8,15,1,0,3140,-667942872,667942874,3,4,3166
126,667948445,667948446,667948448,667948451,667948457,667948466,667948458,667951632,0,667951634,667951636,667951640,1,2,3,9,9,1,3174,-667951632,667951634,2,4,3195
127,667948528,667948529,667948531,667948535,667948540,667948548,667948541,667951254,0,667951256,667951258,667951263,1,2,4,9,8,1,2713,-667951254,667951256,2,5,2735
128,668099139,668099140,668099142,668099149,668099156,668099157,668099156,668102225,0,668102227,668102231,668102236,1,2,7,14,1,0,3069,-668102225,668102227,4,5,3097
129,668291717,668291718,668291720,668291726,668291733,668291733,668291732,668295097,0,668295101,668295104,668295109,1,2,6,13,0,-1,3365,-668295097,668295101,3,5,3392
130,668368340,668368341,668368343,668368349,668368354,668368365,668368356,668371523,0,668371525,668371530,668371534,1,2,6,11,11,2,3167,-668371523,668371525,5,4,3194
131,668658136,668658137,668658139,668658145,668658152,668658167,668658152,668661552,0,668661554,668661557,668661562,1,2,6,13,15,0,3400,-668661552,668661554,3,5,3426
132,668701429,668701430,668701432,668701437,668701443,668701452,668701444,668704786,0,668704789,668704792,668704797,1,2,5,11,9,1,3342,-668704786,668704789,3,5,3368
133,668705272,668705273,668705275,668705278,668705284,668705285,668705284,668708451,0,668708454,668708457,668708463,1,2,3,9,1,0,3167,-668708451,668708454,3,6,3191
134,668710315,668710316,668710318,668710321,668710326,668710335,668710328,668713459,0,668713462,668713464,668713469,1,2,3,8,9,2,3131,-668713459,668713462,2,5,3154
135,668835326,668835327,668835329,668835333,668835337,668835347,668835339,668839064,0,668839068,668839071,668839075,1,2,4,8,10,2,3725,-668839064,668839068,3,4,3749
136,669314593,669314594,669314596,669314601,669314607,669314616,669314608,669316886,0,669316888,669316891,669316895,1,2,5,11,9,1,2278,-669316886,669316888,3,4,2302
137,669438194,669438195,669438197,669438202,669438209,669438218,669438209,669441519,0,669441521,669441525,669441530,1,2,5,12,9,0,3310,-669441519,669441521,4,5,3336
138,669449117,669449118,669449120,669449123,669449129,669449137,669449130,669452322,0,669452326,669452329,669452333,1,2,3,9,8,1,3192,-669452322,669452326,3,4,3216
139,669452608,669452609,669452611,669452614,669452620,669452629,669452621,669455563,0,669455565,669455569,669455574,1,2,3,9,9,1,2942,-669455563,669455565,4,5,2966
140,669464264,669464266,669464267,669464270,669464276,669464284,669464276,669467434,0,669467436,669467438,669467441,2,1,3,9,8,0,3158,-669467434,669467436,2,3,3177
141,669467700,669467701,669467703,669467706,669467712,669467720,669467713,669470761,0,669470763,669470766,669470771,1,2,3,9,8,1,3048,-669470761,669470763,3,5,3071
142,669553748,669553749,669553751,669553754,669553760,669553769,669553761,669556800,0,669556803,669556806,669556810,1,2,3,9,9,1,3039,-669556800,669556803,3,4,3062
143,669845353,669845354,669845356,669845361,669845368,669845377,669845368,669848627,0,669848630,669848632,669848637,1,2,5,12,9,0,3259,-669848627,669848630,2,5,3284
144,669875699,669875700,669875702,669875706,669875713,669875722,669875712,669878875,0,669878878,669878880,669878884,1,2,4,11,9,-1,3163,-669878875,669878878,2,4,3185
145,669908097,669908098,669908100,669908103,669908109,669908118,669908110,669911166,0,669911169,669911171,669911175,1,2,3,9,9,1,3056,-669911166,669911169,2,4,3078
146,669920272,669920272,669920274,669920277,669920283,669920291,669920282,669923429,0,669923432,669923434,669923437,0,2,3,9,8,-1,3147,-669923429,669923432,2,3,3165
147,669923763,669923764,669923766,669923769,669923775,669923783,669923776,669926806,0,669926809,669926811,669926815,1,2,3,9,8,1,3030,-669926806,669926809,2,4,3052
148,669953993,669953994,669953996,669954003,669954008,669954017,669954010,669957056,0,669957059,669957063,669957068,1,2,7,12,9,2,3046,-669957056,669957059,4,5,3075
149,670333714,670333715,670333717,670333723,670333728,670333738,670333730,670336696,0,670336698,670336702,670336706,1,2,6,11,10,2,2966,-670336696,670336698,4,4,2992
150,671266855,671266856,671266858,671266863,671266869,671266881,671266872,671269604,0,671269607,671269610,671269614,1,2,5,11,12,3,2732,-671269604,671269607,3,4,2759
151,672048350,672048351,672048353,672048360,672048368,672048369,672048368,672051533,0,672051537,672051540,672051545,1,2,7,15,1,0,3165,-672051533,672051537,3,5,3195
152,672151133,672151134,672151136,672151139,672151145,672151154,672151146,672154426,0,672154429,672154431,672154436,1,2,3,9,9,1,3280,-672154426,672154429,2,5,3303
153,672662580,672662581,672662583,672662588,672662595,672662596,672662595,672665860,0,672665862,672665865,672665869,1,2,5,12,1,0,3265,-672665860,672665862,3,4,3289
154,673355874,673355874,673355876,673355882,673355890,673355891,673355890,673359127,0,673359130,673359134,673359138,0,2,6,14,1,0,3237,-673359127,673359130,4,4,3264
155,673373165,673373166,673373168,673373172,673373178,673373186,673373178,673376346,0,673376350,673376353,673376357,1,2,4,10,8,0,3168,-673376346,673376350,3,4,3192
156,673401832,673401833,673401835,673401838,673401844,673401852,673401845,673405022,0,673405025,673405027,673405032,1,2,3,9,8,1,3177,-673405022,673405025,2,5,3200
157,673904353,673904354,673904356,673904362,673904371,673904381,673904370,673907609,0,673907612,673907616,673907621,1,2,6,15,10,-1,3239,-673907609,673907612,4,5,3268
158,673934570,673934571,673934573,673934579,673934586,673934596,673934586,673937789,0,673937792,673937795,673937800,1,2,6,13,10,0,3203,-673937789,673937792,3,5,3230
159,673950109,673950110,673950112,673950116,673950122,673950130,673950122,673953375,0,673953377,673953380,673953385,1,2,4,10,8,0,3253,-673953375,673953377,3,5,3276
160,674037438,674037439,674037441,674037446,674037453,674037463,674037453,674040758,0,674040761,674040764,674040768,1,2,5,12,10,0,3305,-674040758,674040761,3,4,3330
161,674064883,674064884,674064886,674064891,674064898,674064898,674064898,674068667,0,674068669,674068671,674068676,1,2,5,12,0,0,3769,-674068667,674068669,2,5,3793
162,674088318,674088319,674088321,674088325,674088329,674088339,674088331,674091790,0,674091793,674091795,674091799,1,2,4,8,10,2,3459,-674091790,674091793,2,4,3481
163,674109734,674109735,674109737,674109741,674109748,674109757,674109747,674112866,0,674112869,674112871,674112875,1,2,4,11,9,-1,3119,-674112866,674112869,2,4,3141
164,674232793,674232794,674232795,674232800,674232806,674232816,674232806,674236090,0,674236094,674236096,674236101,1,1,5,11,10,0,3284,-674236090,674236094,2,5,3308
165,674335008,674335009,674335011,674335016,674335023,674335033,674335023,674338217,0,674338221,674338224,674338228,1,2,5,12,10,0,3194,-674338217,674338221,3,4,3220
166,674703425,674703426,674703428,674703434,674703439,674703450,674703441,674705687,0,674705690,674705693,674705698,1,2,6,11,11,2,2246,-674705687,674705690,3,5,2273
167,675094656,675094657,675094659,675094663,675094670,675094679,675094669,675098018,0,675098021,675098024,675098028,1,2,4,11,9,-1,3349,-675098018,675098021,3,4,3372
168,675107190,675107191,675107193,675107198,675107204,675107212,675107204,675110467,0,675110471,675110473,675110478,1,2,5,11,8,0,3263,-675110467,675110471,2,5,3288
169,675240698,675240699,675240701,675240704,675240709,675240719,675240710,675243329,0,675243331,675243335,675243340,1,2,3,8,10,1,2619,-675243329,675243331,4,5,2642
170,675319587,675319588,675319590,675319597,675319602,675319611,675319603,675322515,0,675322519,675322521,675322526,1,2,7,12,9,1,2912,-675322515,675322519,2,5,2939
171,675335165,675335166,675335168,675335172,675335175,675335186,675335178,675338160,0,675338163,675338165,675338170,1,2,4,7,11,3,2982,-675338160,675338163,2,5,3005
172,675343442,675343443,675343445,675343448,675343451,675343461,675343453,675345833,0,675345837,675345838,675345844,1,2,3,6,10,2,2380,-675345833,675345837,1,6,2402
173,675345936,675345937,675345939,675345941,675345945,675345954,675345947,675349074,0,675349076,675349080,675349085,1,2,2,6,9,2,3127,-675349074,675349076,4,5,3149
174,675753702,675753703,675753705,675753710,675753718,675753726,675753718,675757026,0,675757029,675757031,675757036,1,2,5,13,8,0,3308,-675757026,675757029,2,5,3334
175,676096939,676096940,676096942,676096947,676096953,676096963,676096954,676100147,0,676100149,676100152,676100157,1,2,5,11,10,1,3193,-676100147,676100149,3,5,3218
176,677316474,677316475,677316477,677316483,677316491,677316504,677316490,677319760,0,677319762,677319765,677319770,1,2,6,14,13,-1,3270,-677319760,677319762,3,5,3296
177,677784980,677784981,677784982,677784989,677784996,677785005,677784997,677788333,0,677788336,677788339,677788344,1,1,7,14,9,1,3336,-677788333,677788336,3,5,3364
178,678338410,678338411,678338413,678338417,678338423,678338434,678338423,678341815,0,678341817,678341820,678341825,1,2,4,10,11,0,3392,-678341815,678341817,3,5,3415
179,678535763,678535764,678535766,678535771,678535778,678535779,678535778,678539262,0,678539265,678539269,678539274,1,2,5,12,1,0,3484,-678539262,678539265,4,5,3511
180,678841603,678841604,678841606,678841611,678841619,678841628,678841619,678844767,0,678844770,678844774,678844778,1,2,5,13,9,0,3148,-678844767,678844770,4,4,3175
181,678841701,678841702,678841704,678841707,678841712,678841720,678841713,678844887,0,678844889,678844891,678844900,1,2,3,8,8,1,3174,-678844887,678844889,2,9,3199
182,678841823,678841824,678841826,678841829,678841834,678841843,678841834,678844958,0,678844960,678844962,678844967,1,2,3,8,9,0,3124,-678844958,678844960,2,5,3144
183,679156540,679156541,679156543,679156551,679156558,679156567,679156558,679159921,0,679159925,679159928,679159932,1,2,8,15,9,0,3363,-679159921,679159925,3,4,3392
184,679220800,679220801,679220803,679220806,679220812,679220821,679220813,679224216,0,679224219,679224222,679224227,1,2,3,9,9,1,3403,-679224216,679224219,3,5,3427
185,679260346,679260347,679260349,679260353,679260359,679260367,679260359,679263564,0,679263567,679263570,679263575,1,2,4,10,8,0,3205,-679263564,679263567,3,5,3229
186,680178497,680178498,680178500,680178509,680178518,680178528,680178517,680181601,0,680181604,680181607,680181611,1,2,9,18,10,-1,3084,-680181601,680181604,3,4,3114
187,680472212,680472213,680472215,680472220,680472226,680472235,680472227,680474619,0,680474622,680474625,680474629,1,2,5,11,9,1,2392,-680474619,680474622,3,4,2417
188,681325962,681325963,681325965,681325971,681325977,681325987,681325979,681328305,0,681328307,681328310,681328316,1,2,6,12,10,2,2326,-681328305,681328307,3,6,2354
189,682119042,682119043,682119045,682119051,682119060,682119069,682119059,682122563,0,682122566,682122569,682122573,1,2,6,15,9,-1,3504,-682122563,682122566,3,4,3531
190,682481601,682481602,682481603,682481609,682481614,682481623,682481616,682484553,0,682484556,682484559,682484563,1,1,6,11,9,2,2937,-682484553,682484556,3,4,2962
191,682539390,682539391,682539393,682539397,682539402,682539412,682539404,682541702,0,682541706,682541708,682541713,1,2,4,9,10,2,2298,-682541702,682541706,2,5,2323
192,682551155,682551156,682551158,682551163,682551171,682551178,682551169,682554488,0,682554491,682554494,682554498,1,2,5,13,7,-2,3319,-682554488,682554491,3,4,3343
193,682572960,682572961,682572963,682572966,682572971,682572980,682572973,682576096,0,682576099,682576101,682576106,1,2,3,8,9,2,3123,-682576096,682576099,2,5,3146
194,682592965,682592966,682592968,682592971,682592977,682592985,682592978,682596243,0,682596246,682596249,682596254,1,2,3,9,8,1,3265,-682596243,682596246,3,5,3289
195,683646789,683646790,683646792,683646797,683646806,683646807,683646806,683650245,0,683650248,683650250,683650255,1,2,5,14,1,0,3439,-683650245,683650248,2,5,3466
196,683930191,683930192,683930194,683930199,683930206,683930207,683930206,683933268,0,683933271,683933276,683933281,1,2,5,12,1,0,3062,-683933268,683933271,5,5,3090
197,683961504,683961505,683961507,683961511,683961516,683961525,683961517,683964050,0,683964052,683964055,683964059,1,2,4,9,9,1,2533,-683964050,683964052,3,4,2555
198,685251339,685251340,685251342,685251350,685251358,685251368,685251357,685254631,0,685254634,685254636,685254641,1,2,8,16,10,-1,3274,-685254631,685254634,2,5,3302
199,685822015,685822016,685822017,685822022,685822030,685822039,685822029,685825288,0,685825292,685825294,685825298,1,1,5,13,9,-1,3259,-685825288,685825292,2,4,3283
200,685833318,685833319,685833321,685833325,685833332,685833341,685833331,685836583,0,685836586,685836588,685836593,1,2,4,11,9,-1,3252,-685836583,685836586,2,5,3275
201,685905479,685905479,685905481,685905486,685905494,685905505,685905493,685908662,0,685908665,685908668,685908672,0,2,5,13,11,-1,3169,-685908662,685908665,3,4,3193
202,685930158,685930159,685930161,685930165,685930171,685930180,685930172,685933352,0,685933355,685933357,685933362,1,2,4,10,9,1,3180,-685933352,685933355,2,5,3204
203,687763459,687763460,687763462,687763470,687763477,687763479,687763478,687765755,0,687765758,687765761,687765765,1,2,8,15,2,1,2277,-687765755,687765758,3,4,2306
204,688784328,688784329,688784331,688784339,688784348,688784357,688784347,688787562,0,688787564,688787567,688787573,1,2,8,17,9,-1,3215,-688787562,688787564,3,6,3245
205,688788354,688788355,688788357,688788361,688788368,688788368,688788367,688791390,0,688791392,688791395,688791400,1,2,4,11,0,-1,3023,-688791390,688791392,3,5,3046
206,689149968,689149969,689149971,689149977,689149984,689149994,689149983,689153190,0,689153193,689153195,689153200,1,2,6,13,10,-1,3207,-689153190,689153193,2,5,3232
207,689472002,689472002,689472004,689472010,689472018,689472028,689472018,689475389,0,689475392,689475395,689475400,0,2,6,14,10,0,3371,-689475389,689475392,3,5,3398
208,689491777,689491778,689491780,689491784,689491790,689491800,689491792,689494959,0,689494962,689494964,689494970,1,2,4,10,10,2,3167,-689494959,689494962,2,6,3193
209,689502515,689502516,689502518,689502521,689502525,689502536,689502528,689506048,0,689506050,689506052,689506057,1,2,3,7,11,3,3520,-689506048,689506050,2,5,3542
210,689893613,689893614,689893616,689893620,689893625,689893635,689893627,689896382,0,689896385,689896387,689896392,1,2,4,9,10,2,2755,-689896382,689896385,2,5,2779
211,690010622,690010623,690010625,690010628,690010632,690010645,690010636,690013145,0,690013148,690013150,690013155,1,2,3,7,13,4,2509,-690013145,690013148,2,5,2533
212,690294245,690294246,690294248,690294256,690294263,690294265,690294262,690297018,0,690297020,690297024,690297028,1,2,8,15,2,-1,2756,-690297018,690297020,4,4,2783
213,690472348,690472349,690472351,690472354,690472359,690472369,690472360,690474745,0,690474748,690474750,690474755,1,2,3,8,10,1,2385,-690474745,690474748,2,5,2407
214,690478914,690478915,690478917,690478920,690478924,690478933,690478925,690482023,0,690482026,690482028,690482033,1,2,3,7,9,1,3098,-690482023,690482026,2,5,3119
215,691594930,691594931,691594932,691594938,691594944,691594954,691594945,691598407,0,691598409,691598412,691598417,1,1,6,12,10,1,3462,-691598407,691598409,3,5,3487
216,692102798,692102799,692102801,692102807,692102816,692102825,692102813,692106056,0,692106060,692106063,692106068,1,2,6,15,9,-3,3243,-692106056,692106060,3,5,3270
217,692363104,692363105,692363107,692363113,692363121,692363131,692363120,692366386,0,692366388,692366391,692366396,1,2,6,14,10,-1,3266,-692366386,692366388,3,5,3292
218,692963949,692963950,692963952,692963958,692963967,692963977,692963966,692967304,0,692967307,692967310,692967314,1,2,6,15,10,-1,3338,-692967304,692967307,3,4,3365
219,694617747,694617748,694617750,694617755,694617763,694617773,694617764,694621080,0,694621084,694621086,694621091,1,2,5,13,10,1,3316,-694621080,694621084,2,5,3344
220,694641074,694641075,694641077,694641082,694641089,694641099,694641089,694644244,0,694644247,694644250,694644254,1,2,5,12,10,0,3155,-694644244,694644247,3,4,3180
221,697925121,697925122,697925124,697925134,697925146,697925148,697925142,697928393,0,697928396,697928399,697928403,1,2,10,22,2,-4,3251,-697928393,697928396,3,4,3282
222,698446621,698446622,698446624,698446630,698446637,698446647,698446638,698449715,0,698449718,698449721,698449725,1,2,6,13,10,1,3077,-698449715,698449718,3,4,3104
223,699033664,699033664,699033666,699033673,699033678,699033689,699033680,699036857,0,699036860,699036863,699036867,0,2,7,12,11,2,3177,-699036857,699036860,3,4,3203
224,699399913,699399914,699399916,699399921,699399926,699399935,699399927,699403030,0,699403032,699403035,699403040,1,2,5,10,9,1,3103,-699403030,699403032,3,5,3127
225,700011140,700011141,700011143,700011148,700011154,700011164,700011155,700014642,0,700014645,700014648,700014652,1,2,5,11,10,1,3487,-700014642,700014645,3,4,3512
226,700288647,700288648,700288650,700288654,700288659,700288669,700288661,700291683,0,700291688,700291691,700291696,1,2,4,9,10,2,3022,-700291683,700291688,3,5,3049
227,700551131,700551132,700551135,700551138,700551143,700551153,700551145,700553447,0,700553450,700553453,700553458,1,3,3,8,10,2,2302,-700553447,700553450,3,5,2327
228,700751437,700751438,700751440,700751446,700751454,700751464,700751454,700754559,0,700754562,700754566,700754570,1,2,6,14,10,0,3105,-700754559,700754562,4,4,3133
229,700808822,700808823,700808825,700808829,700808835,700808843,700808835,700811957,0,700811960,700811963,700811968,1,2,4,10,8,0,3122,-700811957,700811960,3,5,3146
230,700927285,700927286,700927288,700927292,700927298,700927308,700927298,700930508,0,700930510,700930513,700930518,1,2,4,10,10,0,3210,-700930508,700930510,3,5,3233
231,701383275,701383276,701383278,701383284,701383292,701383302,701383292,701386531,0,701386533,701386536,701386544,1,2,6,14,10,0,3239,-701386531,701386533,3,8,3269
232,702340853,702340854,702340856,702340861,702340866,702340877,702340868,702343165,0,702343168,702343171,702343175,1,2,5,10,11,2,2297,-702343165,702343168,3,4,2322
233,702343898,702343899,702343901,702343904,702343909,702343918,702343910,702346565,0,702346567,702346571,702346576,1,2,3,8,9,1,2655,-702346565,702346567,4,5,2678
234,702796277,702796278,702796280,702796295,702796309,702796310,702796298,702949995,702949995,702949997,702950002,702950007,1,2,15,29,1,-11,153697,0,2,5,5,153730
235,702798118,702798119,702798121,702798127,702798134,702798136,702798129,703063392,703063392,703063394,703063396,703063401,1,2,6,13,2,-5,265263,0,2,2,5,265283
236,702798192,702798193,702798195,702798201,702798208,702798209,702798202,703063415,703063415,703063417,703063419,703063422,1,2,6,13,1,-6,265213,0,2,2,3,265230
237,703812282,703812283,703812285,703812291,703812297,703812308,703812299,703814944,0,703814947,703814950,703814954,1,2,6,12,11,2,2645,-703814944,703814947,3,4,2672
238,703845121,703845122,703845124,703845129,703845134,703845144,703845136,703848496,0,703848498,703848505,703848509,1,2,5,10,10,2,3360,-703848496,703848498,7,4,3388
239,704898941,704898942,704898944,704898950,704898955,704898965,704898957,704901970,0,704901972,704901975,704901979,1,2,6,11,10,2,3013,-704901970,704901972,3,4,3038
240,706605518,706605519,706605521,706605526,706605533,706605543,706605534,706608846,0,706608849,706608852,706608856,1,2,5,12,10,1,3312,-706608846,706608849,3,4,3338
241,706746843,706746844,706746846,706746853,706746861,706746872,706746864,706750011,0,706750014,706750017,706750021,1,2,7,15,11,3,3147,-706750011,706750014,3,4,3178
242,706875130,706875131,706875133,706875136,706875141,706875152,706875143,706877462,0,706877465,706877467,706877472,1,2,3,8,11,2,2319,-706877462,706877465,2,5,2342
243,707022481,707022482,707022484,707022489,707022494,707022507,707022495,707025217,0,707025220,707025223,707025227,1,2,5,10,13,1,2722,-707025217,707025220,3,4,2746
244,707746400,707746401,707746403,707746409,707746415,707746425,707746417,707749632,0,707749635,707749639,707749644,1,2,6,12,10,2,3215,-707749632,707749635,4,5,3244
245,708362314,708362315,708362317,708362322,708362327,708362338,708362330,708365681,0,708365683,708365686,708365690,1,2,5,10,11,3,3351,-708365681,708365683,3,4,3376
246,709875076,709875077,709875079,709875085,709875092,709875102,709875094,709877806,0,709877809,709877812,709877816,1,2,6,13,10,2,2712,-709877806,709877809,3,4,2740
247,709940392,709940393,709940395,709940401,709940406,709940415,709940407,709943524,0,709943527,709943529,709943534,1,2,6,11,9,1,3117,-709943524,709943527,2,5,3142
248,709993466,709993466,709993468,709993473,709993477,709993487,709993479,709996808,0,709996810,709996813,709996818,0,2,5,9,10,2,3329,-709996808,709996810,3,5,3352
249,710042715,710042716,710042718,710042722,710042727,710042736,710042728,710045716,0,710045718,710045721,710045725,1,2,4,9,9,1,2988,-710045716,710045718,3,4,3010
250,710132637,710132638,710132640,710132644,710132648,710132659,710132650,710134975,0,710134978,710134980,710134986,1,2,4,8,11,2,2325,-710134975,710134978,2,6,2349
251,710400576,710400577,710400579,710400583,710400588,710400598,710400590,710403907,0,710403909,710403912,710403916,1,2,4,9,10,2,3317,-710403907,710403909,3,4,3340
252,710404573,710404574,710404575,710404578,710404582,710404591,710404584,710406979,0,710406982,710406984,710406988,1,1,3,7,9,2,2395,-710406979,710406982,2,4,2415
253,710414356,710414357,710414359,710414361,710414365,710414375,710414367,710417171,0,710417174,710417176,710417180,1,2,2,6,10,2,2804,-710417171,710417174,2,4,2824
254,710631363,710631364,710631365,710631371,710631376,710631386,710631378,710633868,0,710633871,710633873,710633877,1,1,6,11,10,2,2490,-710633868,710633871,2,4,2514
255,710913699,710913700,710913702,710913707,710913712,710913727,710913714,710916090,0,710916093,710916096,710916101,1,2,5,10,15,2,2376,-710916090,710916093,3,5,2402
256,711491437,711491438,711491440,711491444,711491449,711491460,711491451,711494482,0,711494485,711494487,711494492,1,2,4,9,11,2,3031,-711494482,711494485,2,5,3055
257,712465206,712465207,712465209,712465216,712465226,712465236,712465225,712468527,0,712468531,712468534,712468538,1,2,7,17,10,-1,3302,-712468527,712468531,3,4,3332
