index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,send_req_rtt,accept_req_rtt
75,223965417,223965418,223965420,223965423,223965429,223965437,223965429,223968785,0,223968788,223968790,223968795,1,2,3,9,8,0,3356,-223968785,223968788,2,5,12,3378
76,224306001,224306002,224306004,224306010,224306019,224306032,224306023,224309140,0,224309143,224309146,224309150,1,2,6,15,13,4,3117,-224309140,224309143,3,4,22,3149
77,224306005,224306006,224306021,224306024,224306031,224306075,224306045,224309347,0,224309349,224309351,224309356,1,15,3,10,44,14,3302,-224309347,224309349,2,5,40,3351
78,224306011,224306011,224306032,224306035,224306041,224306070,224306049,224309437,0,224309443,224309445,224309452,0,21,3,9,29,8,3388,-224309437,224309443,2,7,38,3441
79,224306035,224306036,224306042,224306045,224306052,224306067,224306052,224309527,0,224309533,224309535,224309541,1,6,3,10,15,0,3475,-224309527,224309533,2,6,17,3506
80,224394097,224394098,224394100,224394104,224394112,224394122,224394112,224397494,0,224397497,224397500,224397505,1,2,4,12,10,0,3382,-224397494,224397497,3,5,15,3408
81,224394128,224394129,224394131,224394136,224394142,224394154,224394145,224397621,0,224397623,224397626,224397630,1,2,5,11,12,3,3476,-224397621,224397623,3,4,17,3502
82,224394132,224394137,224394144,224394147,224394152,224394182,224394166,224397767,0,224397769,224397771,224397775,5,7,3,8,30,14,3601,-224397767,224397769,2,4,34,3643
83,224394159,224394161,224394172,224394174,224394180,224394206,224394198,224398040,0,224398046,224398049,224398056,2,11,2,8,26,18,3842,-224398040,224398046,3,7,39,3897
84,224394159,224394160,224394162,224394165,224394171,224394179,224394170,224397847,0,224397849,224397851,224397856,1,2,3,9,8,-1,3677,-224397847,224397849,2,5,11,3697
85,224487408,224487410,224487412,224487418,224487424,224487434,224487424,224490796,0,224490799,224490802,224490807,2,2,6,12,10,0,3372,-224490796,224490799,3,5,16,3399
86,224487438,224487439,224487441,224487445,224487452,224487452,224487452,224490935,0,224490940,224490942,224490948,1,2,4,11,0,0,3483,-224490935,224490940,2,6,14,3510
87,224487456,224487457,224487458,224487462,224487468,224487490,224487474,224491050,0,224491055,224491058,224491064,1,1,4,10,22,6,3576,-224491050,224491055,3,6,18,3608
88,224487466,224487467,224487469,224487472,224487478,224487486,224487476,224491161,0,224491163,224491165,224491179,1,2,3,9,8,-2,3685,-224491161,224491163,2,14,10,3713
89,225270744,225270745,225270747,225270754,225270763,225270772,225270762,225274156,0,225274159,225274162,225274166,1,2,7,16,9,-1,3394,-225274156,225274159,3,4,18,3422
90,225458423,225458424,225458425,225458431,225458437,225458446,225458438,225461250,0,225461253,225461255,225461259,1,1,6,12,9,1,2812,-225461250,225461253,2,4,15,2836
91,226394526,226394529,226394548,226394552,226394559,226394584,226394568,226398137,0,226398139,226398141,226398145,3,19,4,11,25,9,3569,-226398137,226398139,2,4,42,3619
92,226394527,226394528,226394530,226394536,226394546,226394560,226394545,226398010,0,226398013,226398017,226398021,1,2,6,16,14,-1,3465,-226398010,226398013,4,4,18,3494
93,226394537,226394538,226394561,226394564,226394570,226394580,226394571,226398218,0,226398221,226398223,226398228,1,23,3,9,10,1,3647,-226398218,226398221,2,5,34,3691
94,226394563,226394564,226394571,226394574,226394580,226394603,226394594,226398284,0,226398286,226398289,226398293,1,7,3,9,23,14,3690,-226398284,226398286,3,4,31,3730
95,228699137,228699138,228699140,228699149,228699161,228699162,228699159,228702427,0,228702430,228702433,228702438,1,2,9,21,1,-2,3268,-228702427,228702430,3,5,22,3301
96,229793733,229793734,229793736,229793745,229793753,229793768,229793760,229797058,0,229797061,229797064,229797068,1,2,9,17,15,7,3298,-229797058,229797061,3,4,27,3335
97,230719003,230719004,230719006,230719013,230719019,230719029,230719021,230722291,0,230722294,230722297,230722301,1,2,7,13,10,2,3270,-230722291,230722294,3,4,18,3298
98,230997513,230997514,230997516,230997521,230997525,230997536,230997528,231001898,0,231001901,231001903,231001908,1,2,5,9,11,3,4370,-231001898,231001901,2,5,15,4395
99,231119053,231119054,231119056,231119061,231119068,231119077,231119069,231122663,0,231122665,231122668,231122672,1,2,5,12,9,1,3594,-231122663,231122665,3,4,16,3619
100,231287515,231287516,231287518,231287524,231287531,231287541,231287531,231290829,0,231290831,231290835,231290839,1,2,6,13,10,0,3298,-231290829,231290831,4,4,16,3324
101,231533669,231533669,231533671,231533676,231533683,231533684,231533683,231536902,0,231536905,231536907,231536912,0,2,5,12,1,0,3219,-231536902,231536905,2,5,14,3243
102,231887240,231887241,231887243,231887249,231887255,231887264,231887256,231890519,0,231890521,231890524,231890528,1,2,6,12,9,1,3263,-231890519,231890521,3,4,16,3288
103,231931440,231931441,231931443,231931446,231931451,231931462,231931454,231934667,0,231934669,231934672,231934676,1,2,3,8,11,3,3213,-231934667,231934669,3,4,14,3236
104,232164342,232164343,232164345,232164349,232164355,232164363,232164355,232167588,0,232167591,232167593,232167597,1,2,4,10,8,0,3233,-232167588,232167591,2,4,13,3255
105,232612315,232612316,232612318,232612323,232612330,232612339,232612331,232615764,0,232615767,232615771,232615776,1,2,5,12,9,1,3433,-232615764,232615767,4,5,16,3461
106,232665515,232665515,232665517,232665521,232665527,232665528,232665527,232668653,0,232668655,232668657,232668662,0,2,4,10,1,0,3126,-232668653,232668655,2,5,12,3147
107,233295864,233295865,233295867,233295871,233295878,233295886,233295878,233299211,0,233299213,233299216,233299220,1,2,4,11,8,0,3333,-233299211,233299213,3,4,14,3356
108,233838596,233838597,233838599,233838604,233838611,233838621,233838611,233842009,0,233842012,233842016,233842021,1,2,5,12,10,0,3398,-233842009,233842012,4,5,15,3425
109,234655956,234655957,234655959,234655965,234655972,234655980,234655972,234659223,0,234659226,234659228,234659233,1,2,6,13,8,0,3251,-234659223,234659226,2,5,16,3277
110,235074210,235074211,235074213,235074217,235074222,235074231,235074223,235077673,0,235077676,235077678,235077683,1,2,4,9,9,1,3450,-235077673,235077676,2,5,13,3473
111,235589040,235589041,235589043,235589048,235589055,235589066,235589057,235592443,0,235592446,235592448,235592453,1,2,5,12,11,2,3386,-235592443,235592446,2,5,17,3413
112,236164302,236164303,236164305,236164309,236164315,236164315,236164314,236167698,0,236167701,236167703,236167708,1,2,4,10,0,-1,3384,-236167698,236167701,2,5,12,3406
113,236636967,236636968,236636970,236636975,236636981,236636990,236636982,236640218,0,236640220,236640224,236640228,1,2,5,11,9,1,3236,-236640218,236640220,4,4,15,3261
114,236659812,236659813,236659815,236659820,236659827,236659834,236659827,236662975,0,236662978,236662980,236662984,1,2,5,12,7,0,3148,-236662975,236662978,2,4,15,3172
115,237050931,237050932,237050934,237050938,237050945,237050954,237050946,237054319,0,237054322,237054325,237054329,1,2,4,11,9,1,3373,-237054319,237054322,3,4,15,3398
116,237055393,237055394,237055396,237055401,237055408,237055416,237055407,237058635,0,237058637,237058640,237058644,1,2,5,12,8,-1,3228,-237058635,237058637,3,4,14,3251
117,237161873,237161874,237161876,237161881,237161888,237161898,237161890,237165362,0,237165365,237165367,237165371,1,2,5,12,10,2,3472,-237165362,237165365,2,4,17,3498
118,237166199,237166199,237166201,237166205,237166211,237166218,237166211,237169330,0,237169332,237169335,237169339,0,2,4,10,7,0,3119,-237169330,237169332,3,4,12,3140
119,237495767,237495768,237495770,237495775,237495782,237495791,237495783,237498988,0,237498991,237498994,237498998,1,2,5,12,9,1,3205,-237498988,237498991,3,4,16,3231
120,237851495,237851496,237851498,237851506,237851513,237851522,237851514,237854720,0,237854722,237854725,237854729,1,2,8,15,9,1,3206,-237854720,237854722,3,4,19,3234
121,237960252,237960253,237960256,237960261,237960267,237960276,237960268,237962718,0,237962720,237962723,237962728,1,3,5,11,9,1,2450,-237962718,237962720,3,5,16,2476
122,238194254,238194255,238194257,238194262,238194269,238194270,238194269,238197601,0,238197603,238197606,238197610,1,2,5,12,1,0,3332,-238197601,238197603,3,4,15,3356
123,238235426,238235427,238235429,238235433,238235439,238235440,238235439,238238555,0,238238558,238238560,238238564,1,2,4,10,1,0,3116,-238238555,238238558,2,4,13,3138
124,238674909,238674910,238674912,238674919,238674926,238674927,238674926,238678315,0,238678318,238678321,238678325,1,2,7,14,1,0,3389,-238678315,238678318,3,4,17,3416
125,238679012,238679013,238679014,238679018,238679024,238679033,238679025,238682413,0,238682415,238682417,238682422,1,1,4,10,9,1,3388,-238682413,238682415,2,5,13,3410
126,238682851,238682852,238682854,238682857,238682862,238682871,238682863,238686297,0,238686299,238686301,238686306,1,2,3,8,9,1,3434,-238686297,238686299,2,5,12,3455
127,238687021,238687022,238687024,238687028,238687033,238687041,238687034,238690286,0,238690288,238690292,238690296,1,2,4,9,8,1,3252,-238690286,238690288,4,4,13,3275
128,238771912,238771912,238771914,238771919,238771925,238771933,238771926,238775280,0,238775283,238775285,238775290,0,2,5,11,8,1,3354,-238775280,238775283,2,5,14,3378
129,238788027,238788028,238788030,238788033,238788039,238788047,238788040,238791313,0,238791315,238791319,238791323,1,2,3,9,8,1,3273,-238791313,238791315,4,4,13,3296
130,238857306,238857306,238857308,238857313,238857318,238857327,238857320,238860486,0,238860489,238860491,238860495,0,2,5,10,9,2,3166,-238860486,238860489,2,4,14,3189
131,238861428,238861428,238861430,238861433,238861438,238861447,238861440,238864690,0,238864693,238864695,238864700,0,2,3,8,9,2,3250,-238864690,238864693,2,5,12,3272
132,238979136,238979137,238979139,238979142,238979148,238979156,238979149,238982648,0,238982652,238982655,238982659,1,2,3,9,8,1,3499,-238982648,238982652,3,4,13,3523
133,239158971,239158972,239158974,239158977,239158983,239158992,239158985,239162378,0,239162382,239162384,239162391,1,2,3,9,9,2,3393,-239162378,239162382,2,7,14,3420
134,239433029,239433030,239433032,239433037,239433043,239433052,239433044,239436475,0,239436479,239436481,239436485,1,2,5,11,9,1,3431,-239436475,239436479,2,4,15,3456
135,240163825,240163827,240163829,240163833,240163841,240163849,240163840,240167013,0,240167016,240167018,240167023,2,2,4,12,8,-1,3173,-240167013,240167016,2,5,15,3198
136,240163931,240163932,240163934,240163937,240163943,240163953,240163942,240167612,0,240167615,240167617,240167622,1,2,3,9,10,-1,3670,-240167612,240167615,2,5,11,3691
137,240201414,240201415,240201417,240201421,240201427,240201435,240201428,240204719,0,240204721,240204724,240204728,1,2,4,10,8,1,3291,-240204719,240204721,3,4,14,3314
138,240205537,240205538,240205540,240205543,240205548,240205557,240205550,240208801,0,240208804,240208806,240208810,1,2,3,8,9,2,3251,-240208801,240208804,2,4,13,3273
139,240209522,240209523,240209525,240209528,240209534,240209541,240209534,240212909,0,240212911,240212914,240212918,1,2,3,9,7,0,3375,-240212909,240212911,3,4,12,3396
140,240339377,240339378,240339380,240339392,240339402,240339404,240339399,240342637,0,240342640,240342644,240342648,1,2,12,22,2,-3,3238,-240342637,240342640,4,4,22,3271
141,240339851,240339852,240339854,240339860,240339867,240339870,240339866,240342815,0,240342818,240342820,240342824,1,2,6,13,3,-1,2949,-240342815,240342818,2,4,15,2973
142,241025949,241025950,241025952,241025958,241025966,241025967,241025966,241029287,0,241029290,241029293,241029297,1,2,6,14,1,0,3321,-241029287,241029290,3,4,17,3348
143,241309386,241309387,241309391,241309395,241309402,241309411,241309402,241312741,0,241312743,241312746,241312750,1,4,4,11,9,0,3339,-241312741,241312743,3,4,16,3364
144,241313285,241313285,241313287,241313291,241313297,241313305,241313297,241316459,0,241316462,241316465,241316470,0,2,4,10,8,0,3162,-241316459,241316462,3,5,12,3185
145,243055887,243055888,243055890,243055896,243055903,243055904,243055903,243059205,0,243059208,243059210,243059214,1,2,6,13,1,0,3302,-243059205,243059208,2,4,16,3327
146,243071132,243071133,243071135,243071139,243071145,243071153,243071146,243074401,0,243074404,243074407,243074412,1,2,4,10,8,1,3255,-243074401,243074404,3,5,14,3280
147,243210901,243210904,243210904,243210910,243210917,243210927,243210917,243214338,0,243214341,243214344,243214348,3,0,6,13,10,0,3421,-243214338,243214341,3,4,16,3447
148,244141458,244141459,244141461,244141468,244141474,244141484,244141476,244144385,0,244144387,244144392,244144397,1,2,7,13,10,2,2909,-244144385,244144387,5,5,18,2939
149,244238147,244238148,244238150,244238154,244238159,244238170,244238161,244241442,0,244241445,244241447,244241452,1,2,4,9,11,2,3281,-244241442,244241445,2,5,14,3305
150,244492756,244492757,244492759,244492768,244492776,244492785,244492775,244496135,0,244496138,244496142,244496146,1,2,9,17,9,-1,3360,-244496135,244496138,4,4,19,3390
151,245131580,245131581,245131583,245131588,245131593,245131603,245131594,245134977,0,245134979,245134982,245134987,1,2,5,10,10,1,3383,-245134977,245134979,3,5,14,3407
152,245337811,245337812,245337814,245337820,245337827,245337836,245337827,245341141,0,245341143,245341146,245341150,1,2,6,13,9,0,3314,-245341141,245341143,3,4,16,3339
153,245342345,245342346,245342348,245342352,245342357,245342365,245342358,245345607,0,245345610,245345612,245345616,1,2,4,9,8,1,3249,-245345607,245345610,2,4,13,3271
154,245649657,245649658,245649660,245649664,245649671,245649678,245649671,245653016,0,245653019,245653021,245653026,1,2,4,11,7,0,3345,-245653016,245653019,2,5,14,3369
155,245906020,245906021,245906023,245906028,245906034,245906043,245906035,245909420,0,245909423,245909425,245909430,1,2,5,11,9,1,3385,-245909420,245909423,2,5,15,3410
156,245947262,245947263,245947265,245947268,245947274,245947281,245947274,245950517,0,245950519,245950523,245950528,1,2,3,9,7,0,3243,-245950517,245950519,4,5,12,3266
157,248188453,248188455,248188457,248188464,248188473,248188484,248188472,248191785,0,248191787,248191790,248191794,2,2,7,16,11,-1,3313,-248191785,248191787,3,4,19,3341
158,249223521,249223521,249223523,249223529,249223536,249223546,249223537,249226938,0,249226940,249226943,249226951,0,2,6,13,10,1,3401,-249226938,249226940,3,8,16,3430
159,249466426,249466427,249466429,249466434,249466441,249466451,249466442,249469658,0,249469660,249469663,249469668,1,2,5,12,10,1,3216,-249469658,249469660,3,5,16,3242
160,250710130,250710131,250710133,250710139,250710147,250710157,250710146,250713476,0,250713478,250713481,250713485,1,2,6,14,10,-1,3330,-250713476,250713478,3,4,16,3355
161,251531372,251531373,251531375,251531381,251531386,251531400,251531391,251534070,0,251534073,251534076,251534081,1,2,6,11,14,5,2679,-251534070,251534073,3,5,19,2709
162,251665997,251665998,251666000,251666003,251666007,251666017,251666010,251668859,0,251668861,251668864,251668868,1,2,3,7,10,3,2849,-251668859,251668861,3,4,13,2871
163,251667002,251667003,251667005,251667009,251667014,251667015,251667014,251670153,0,251670156,251670159,251670163,1,2,4,9,1,0,3139,-251670153,251670156,3,4,12,3161
164,251918304,251918305,251918307,251918313,251918319,251918320,251918320,251921641,0,251921643,251921646,251921650,1,2,6,12,1,1,3321,-251921641,251921643,3,4,16,3346
165,251941209,251941209,251941211,251941217,251941222,251941232,251941224,251944051,0,251944053,251944055,251944060,0,2,6,11,10,2,2827,-251944051,251944053,2,5,15,2851
166,251947411,251947412,251947414,251947417,251947421,251947431,251947423,251950550,0,251950552,251950554,251950559,1,2,3,7,10,2,3127,-251950550,251950552,2,5,12,3148
167,252076614,252076615,252076617,252076623,252076628,252076639,252076630,252079425,0,252079427,252079430,252079435,1,2,6,11,11,2,2795,-252079425,252079427,3,5,16,2821
168,252080795,252080796,252080798,252080801,252080805,252080813,252080806,252083634,0,252083637,252083640,252083645,1,2,3,7,8,1,2828,-252083634,252083637,3,5,11,2850
169,252103118,252103119,252103121,252103124,252103129,252103139,252103131,252105603,0,252105606,252105608,252105613,1,2,3,8,10,2,2472,-252105603,252105606,2,5,13,2495
170,252200008,252200009,252200012,252200020,252200027,252200038,252200028,252203358,0,252203361,252203363,252203367,1,3,8,15,11,1,3330,-252203358,252203361,2,4,20,3359
171,253313597,253313598,253313600,253313609,253313617,253313619,253313617,253316044,0,253316046,253316049,253316053,1,2,9,17,2,0,2427,-253316044,253316046,3,4,20,2456
172,253724384,253724386,253724388,253724395,253724404,253724413,253724403,253727581,0,253727583,253727586,253727590,2,2,7,16,9,-1,3178,-253727581,253727583,3,4,19,3206
173,256731822,256731822,256731825,256731832,256731841,256731843,256731842,256734831,0,256734834,256734838,256734842,0,3,7,16,2,1,2989,-256734831,256734834,4,4,20,3020
174,257452740,257452744,257452746,257452753,257452760,257452762,257452760,257455804,0,257455807,257455810,257455813,4,2,7,14,2,0,3044,-257455804,257455807,3,3,20,3073
175,257452747,257452748,257452763,257452765,257452769,257452793,257452788,257455849,0,257455851,257455853,257455858,1,15,2,6,24,19,3061,-257455849,257455851,2,5,41,3111
176,257946939,257946940,257946942,257946948,257946957,257946965,257946955,257950609,0,257950612,257950614,257950619,1,2,6,15,8,-2,3654,-257950609,257950612,2,5,16,3680
177,257971430,257971431,257971433,257971437,257971443,257971452,257971444,257974702,0,257974705,257974707,257974711,1,2,4,10,9,1,3258,-257974702,257974705,2,4,14,3281
178,257983015,257983016,257983018,257983021,257983027,257983036,257983027,257986091,0,257986094,257986097,257986102,1,2,3,9,9,0,3064,-257986091,257986094,3,5,12,3087
179,258905692,258905693,258905695,258905702,258905709,258905719,258905710,258908979,0,258908982,258908985,258908989,1,2,7,14,10,1,3269,-258908979,258908982,3,4,18,3297
180,259555085,259555086,259555088,259555092,259555098,259555113,259555104,259558116,0,259558119,259558121,259558126,1,2,4,10,15,6,3012,-259558116,259558119,2,5,19,3041
181,260318337,260318340,260318364,260318370,260318377,260318402,260318392,260321739,0,260321746,260321748,260321754,3,24,6,13,25,15,3347,-260321739,260321746,2,6,55,3417
182,260318338,260318339,260318340,260318351,260318361,260318363,260318358,260321644,0,260321647,260321651,260321655,1,1,11,21,2,-3,3286,-260321644,260321647,4,4,20,3317
183,260337111,260337112,260337114,260337120,260337128,260337139,260337127,260340595,0,260340597,260340600,260340605,1,2,6,14,11,-1,3468,-260340595,260340597,3,5,16,3494
184,260337186,260337187,260337189,260337193,260337199,260337211,260337198,260340854,0,260340856,260340858,260340866,1,2,4,10,12,-1,3656,-260340854,260340856,2,8,12,3680
185,260337199,260337200,260337202,260337205,260337211,260337236,260337223,260340862,0,260340872,260340874,260340884,1,2,3,9,25,12,3639,-260340862,260340872,2,10,24,3685
186,260337214,260337215,260337216,260337222,260337229,260337231,260337226,260341043,0,260341047,260341049,260341057,1,1,6,13,2,-3,3817,-260341043,260341047,2,8,12,3843
187,260337248,260337249,260337251,260337256,260337262,260337273,260337262,260341048,0,260341056,260341059,260341064,1,2,5,11,11,0,3786,-260341048,260341056,3,5,14,3816
188,260358457,260358458,260358460,260358466,260358473,260358485,260358473,260361746,0,260361748,260361751,260361757,1,2,6,13,12,0,3273,-260361746,260361748,3,6,16,3300
189,260358489,260358493,260358515,260358518,260358524,260358533,260358524,260362040,0,260362046,260362048,260362053,4,22,3,9,9,0,3516,-260362040,260362046,2,5,35,3564
190,260358490,260358493,260358505,260358508,260358514,260358536,260358521,260361963,0,260361969,260361970,260361977,3,12,3,9,22,7,3442,-260361963,260361969,1,7,31,3487
191,260358490,260358491,260358493,260358497,260358504,260358512,260358503,260361890,0,260361894,260361897,260361902,1,2,4,11,8,-1,3387,-260361890,260361894,3,5,13,3412
192,260358545,260358546,260358548,260358552,260358558,260358567,260358558,260362284,0,260362291,260362293,260362302,1,2,4,10,9,0,3726,-260362284,260362291,2,9,13,3757
193,260489203,260489204,260489206,260489211,260489218,260489226,260489218,260491878,0,260491880,260491883,260491887,1,2,5,12,8,0,2660,-260491878,260491880,3,4,15,2684
194,260506148,260506149,260506151,260506156,260506163,260506172,260506163,260509446,0,260509449,260509452,260509456,1,2,5,12,9,0,3283,-260509446,260509449,3,4,15,3308
195,260506152,260506152,260506164,260506168,260506174,260506185,260506179,260509648,0,260509652,260509654,260509661,0,12,4,10,11,5,3469,-260509648,260509652,2,7,27,3509
196,260693095,260693096,260693098,260693103,260693110,260693119,260693109,260696295,0,260696297,260696300,260696305,1,2,5,12,9,-1,3186,-260696295,260696297,3,5,14,3210
197,260753399,260753400,260753402,260753407,260753414,260753423,260753413,260756742,0,260756745,260756748,260756752,1,2,5,12,9,-1,3329,-260756742,260756745,3,4,14,3353
198,260753426,260753427,260753429,260753432,260753439,260753448,260753441,260756807,0,260756809,260756812,260756816,1,2,3,10,9,2,3366,-260756807,260756809,3,4,15,3390
199,260753431,260753432,260753440,260753443,260753449,260753464,260753457,260756863,0,260756865,260756868,260756872,1,8,3,9,15,8,3406,-260756863,260756865,3,4,26,3441
200,260753509,260753510,260753512,260753515,260753521,260753530,260753523,260756937,0,260756939,260756941,260756945,1,2,3,9,9,2,3414,-260756937,260756939,2,4,14,3436
201,260753712,260753713,260753715,260753718,260753724,260753725,260753724,260756940,0,260756941,260756943,260756947,1,2,3,9,1,0,3216,-260756940,260756941,2,4,12,3235
202,261125185,261125186,261125188,261125193,261125201,261125210,261125202,261128333,0,261128335,261128338,261128343,1,2,5,13,9,1,3131,-261128333,261128335,3,5,17,3158
203,261656222,261656223,261656225,261656231,261656237,261656247,261656239,261659515,0,261659518,261659521,261659525,1,2,6,12,10,2,3276,-261659515,261659518,3,4,17,3303
204,263953190,263953191,263953193,263953199,263953205,263953217,263953209,263956258,0,263956261,263956264,263956268,1,2,6,12,12,4,3049,-263956258,263956261,3,4,19,3078
205,263956677,263956678,263956680,263956683,263956688,263956698,263956691,263958911,0,263958914,263958916,263958920,1,2,3,8,10,3,2220,-263958911,263958914,2,4,14,2243
206,264701405,264701406,264701408,264701414,264701419,264701430,264701422,264703775,0,264703778,264703780,264703784,1,2,6,11,11,3,2353,-264703775,264703778,2,4,17,2379
207,264794755,264794756,264794758,264794761,264794766,264794775,264794768,264798013,0,264798018,264798020,264798025,1,2,3,8,9,2,3245,-264798013,264798018,2,5,13,3270
208,265318702,265318704,265318706,265318715,265318725,265318737,265318723,265321896,0,265321899,265321902,265321910,2,2,9,19,12,-2,3173,-265321896,265321899,3,8,21,3208
209,265318707,265318708,265318727,265318733,265318739,265318752,265318744,265322034,0,265322036,265322039,265322042,1,19,6,12,13,5,3290,-265322034,265322036,3,3,37,3335
210,265318758,265318759,265318761,265318765,265318772,265318784,265318774,265322180,0,265322182,265322185,265322189,1,2,4,11,12,2,3406,-265322180,265322182,3,4,16,3431
211,265318766,265318770,265318776,265318782,265318789,265318804,265318795,265322317,0,265322318,265322321,265322326,4,6,6,13,15,6,3522,-265322317,265322318,3,5,29,3560
212,265318787,265318788,265318792,265318797,265318804,265318822,265318811,265322422,0,265322427,265322429,265322436,1,4,5,12,18,7,3611,-265322422,265322427,2,7,24,3649
213,265337551,265337552,265337554,265337560,265337568,265337577,265337567,265340770,0,265340772,265340775,265340780,1,2,6,14,9,-1,3203,-265340770,265340772,3,5,16,3229
214,265337582,265337583,265337585,265337589,265337595,265337605,265337595,265341030,0,265341032,265341035,265341039,1,2,4,10,10,0,3435,-265341030,265341032,3,4,13,3457
215,265337597,265337597,265337599,265337603,265337609,265337621,265337613,265341164,0,265341166,265341168,265341172,0,2,4,10,12,4,3551,-265341164,265341166,2,4,16,3575
216,265337629,265337629,265337631,265337635,265337641,265337648,265337641,265341246,0,265341251,265341254,265341260,0,2,4,10,7,0,3605,-265341246,265341251,3,6,12,3631
217,265337636,265337637,265337642,265337645,265337650,265337665,265337657,265341397,0,265341401,265341403,265341410,1,5,3,8,15,7,3740,-265341397,265341401,2,7,21,3774
218,265342270,265342272,265342274,265342280,265342287,265342298,265342290,265344598,0,265344600,265344603,265344607,2,2,6,13,11,3,2308,-265344598,265344600,3,4,20,2337
219,265358857,265358857,265358859,265358866,265358874,265358883,265358872,265362266,0,265362268,265362271,265362275,0,2,7,15,9,-2,3394,-265362266,265362268,3,4,15,3418
220,265358863,265358864,265358875,265358879,265358885,265358900,265358891,265362422,0,265362424,265362427,265362433,1,11,4,10,15,6,3531,-265362422,265362424,3,6,28,3570
221,265358905,265358907,265358908,265358912,265358919,265358931,265358918,265362428,0,265362435,265362437,265362448,2,1,4,11,12,-1,3510,-265362428,265362435,2,11,13,3543
222,265358913,265358914,265358920,265358923,265358929,265358960,265358943,265362551,0,265362557,265362559,265362564,1,6,3,9,31,14,3608,-265362551,265362557,2,5,30,3651
223,265358935,265358937,265358939,265358943,265358949,265358955,265358946,265362555,0,265362567,265362569,265362584,2,2,4,10,6,-3,3609,-265362555,265362567,2,15,11,3649
224,265506468,265506469,265506471,265506477,265506485,265506486,265506484,265509717,0,265509720,265509724,265509728,1,2,6,14,1,-1,3233,-265509717,265509720,4,4,16,3260
225,265506500,265506501,265506503,265506507,265506513,265506523,265506512,265509990,0,265509994,265509996,265510003,1,2,4,10,10,-1,3478,-265509990,265509994,2,7,12,3503
226,265753929,265753932,265753948,265753951,265753957,265753972,265753963,265757623,0,265757631,265757633,265757640,3,16,3,9,15,6,3660,-265757623,265757631,2,7,34,3711
227,265753930,265753930,265753933,265753938,265753946,265753947,265753946,265757539,0,265757541,265757545,265757549,0,3,5,13,1,0,3593,-265757539,265757541,4,4,16,3619
228,265753978,265753979,265753981,265753984,265753991,265754002,265753993,265757706,0,265757712,265757714,265757719,1,2,3,10,11,2,3713,-265757706,265757712,2,5,15,3741
229,265753985,265753986,265753992,265753995,265754000,265754031,265754014,265757893,0,265757895,265757898,265757906,1,6,3,8,31,14,3879,-265757893,265757895,3,8,29,3921
230,265754005,265754006,265754008,265754011,265754017,265754027,265754018,265757899,0,265757905,265757907,265757914,1,2,3,9,10,1,3881,-265757899,265757905,2,7,13,3909
231,265794289,265794290,265794292,265794298,265794306,265794315,265794305,265797432,0,265797435,265797438,265797443,1,2,6,14,9,-1,3127,-265797432,265797435,3,5,16,3154
232,266580285,266580285,266580287,266580292,266580299,266580307,266580299,266583522,0,266583525,266583529,266583534,0,2,5,12,8,0,3223,-266583522,266583525,4,5,14,3249
233,266988404,266988404,266988407,266988411,266988417,266988424,266988416,266991457,0,266991460,266991462,266991467,0,3,4,10,7,-1,3041,-266991457,266991460,2,5,12,3063
234,267063965,267063966,267063968,267063974,267063982,267063991,267063981,267067281,0,267067284,267067286,267067291,1,2,6,14,9,-1,3300,-267067281,267067284,2,5,16,3326
235,267174902,267174903,267174905,267174909,267174916,267174926,267174918,267178225,0,267178228,267178231,267178236,1,2,4,11,10,2,3307,-267178225,267178228,3,5,16,3334
236,267276759,267276760,267276762,267276766,267276773,267276781,267276773,267280007,0,267280010,267280012,267280017,1,2,4,11,8,0,3234,-267280007,267280010,2,5,14,3258
237,267359904,267359905,267359907,267359911,267359918,267359919,267359918,267363318,0,267363320,267363323,267363328,1,2,4,11,1,0,3400,-267363318,267363320,3,5,14,3424
238,267365129,267365130,267365132,267365136,267365141,267365153,267365145,267368261,0,267368263,267368266,267368270,1,2,4,9,12,4,3116,-267368261,267368263,3,4,16,3141
239,267369123,267369124,267369126,267369129,267369134,267369143,267369136,267372303,0,267372305,267372308,267372313,1,2,3,8,9,2,3167,-267372303,267372305,3,5,13,3190
240,267538561,267538562,267538564,267538568,267538575,267538576,267538575,267541840,0,267541842,267541844,267541849,1,2,4,11,1,0,3265,-267541840,267541842,2,5,14,3288
241,267869092,267869093,267869095,267869099,267869106,267869114,267869106,267872436,0,267872439,267872441,267872445,1,2,4,11,8,0,3330,-267872436,267872439,2,4,14,3353
242,268434384,268434385,268434387,268434396,268434402,268434412,268434404,268437776,0,268437779,268437782,268437786,1,2,9,15,10,2,3372,-268437776,268437779,3,4,20,3402
243,268462614,268462615,268462617,268462620,268462624,268462634,268462627,268465016,0,268465019,268465021,268465026,1,2,3,7,10,3,2389,-268465016,268465019,2,5,13,2412
244,269120668,269120669,269120671,269120676,269120682,269120691,269120683,269123906,0,269123909,269123913,269123917,1,2,5,11,9,1,3223,-269123906,269123909,4,4,15,3249
245,269592710,269592711,269592713,269592719,269592725,269592735,269592727,269595765,0,269595768,269595771,269595775,1,2,6,12,10,2,3038,-269595765,269595768,3,4,17,3065
